transaction_id,customer_id,product_category,purchase_amount,payment_method,purchase_date
T004553,C6245,Beauty,7.42,PayPal,7/16/2024
T004554,C7866,Toys,260.49,Crypto,8/28/2024
T004555,C2833,Clothing,90.89,PayPal,3/28/2025
T004556,C7422,Clothing,118.55,PayPal,10/10/2024
T004557,C2592,Electronics,26.58,Crypto,10/27/2024
T004558,C4824,Home,197.07,Credit Card,6/20/2025
T004559,C4367,Toys,308.38,Gift Card,4/24/2025
T004560,C7198,Electronics,6.75,PayPal,6/20/2025
T004561,C1497,Home,4.83,PayPal,3/29/2025
T004562,C8135,Electronics,123.19,PayPal,10/2/2024
T004563,C3708,Clothing,115.71,Gift Card,11/16/2024
T004564,C3187,Home,40.86,Crypto,7/22/2024
T004565,C9868,Beauty,114.68,Crypto,3/30/2025
T004566,C9819,Beauty,101,Gift Card,11/19/2024
T004567,C2490,Clothing,153.23,PayPal,12/26/2024
T004568,C2132,Electronics,121.5,Crypto,11/16/2024
T004569,C3222,Beauty,31.47,Credit Card,8/9/2024
T004570,C6008,Beauty,254.18,Gift Card,3/17/2025
T004571,C7427,Clothing,183.82,PayPal,9/13/2024
T004572,C5457,Electronics,33.95,Credit Card,7/19/2024
T004573,C1830,Home,115.04,Credit Card,1/20/2025
T004574,C5654,Toys,20.37,PayPal,8/3/2024
T004575,C3263,Toys,123.64,Crypto,3/9/2025
T004576,C5695,Clothing,25.45,Gift Card,10/31/2024
T004577,C9116,Beauty,234.77,PayPal,4/17/2025
T004578,C6010,Beauty,13.42,Credit Card,3/10/2025
T004579,C6845,Beauty,32.27,PayPal,5/5/2025
T004580,C5100,Clothing,3.88,Gift Card,1/6/2025
T004581,C3162,Toys,15.88,Gift Card,10/28/2024
T004582,C4830,Clothing,96.06,Gift Card,12/2/2024
T004583,C8989,Toys,252.78,Crypto,5/3/2025
T004584,C9034,Home,76.48,PayPal,11/29/2024
T004585,C6846,Home,38.91,Gift Card,2/28/2025
T004586,C1047,Home,119.81,Gift Card,2/22/2025
T004587,C5011,Toys,6.95,Credit Card,1/23/2025
T004588,C1945,Electronics,113.48,Gift Card,7/31/2024
T004589,C6448,Home,36.62,Crypto,2/16/2025
T004590,C4197,Electronics,125.78,PayPal,4/5/2025
T004591,C7547,Toys,113.17,Credit Card,2/17/2025
T004592,C7135,Electronics,108.36,Credit Card,5/16/2025
T004593,C9326,Home,41.29,Crypto,6/27/2025
T004594,C3659,Clothing,11.71,Crypto,7/25/2024
T004595,C2439,Toys,80.84,Gift Card,7/8/2024
T004596,C7145,Clothing,54.07,PayPal,4/29/2025
T004597,C7941,Toys,47.23,PayPal,1/21/2025
T004598,C6283,Electronics,113.42,PayPal,3/11/2025
T004599,C2187,Home,103.64,PayPal,7/3/2024
T004600,C9471,Toys,6.48,Crypto,2/10/2025
T004601,C8446,Beauty,7.55,Gift Card,4/25/2025
T004602,C6408,Clothing,23.04,Gift Card,5/29/2025
T004603,C7821,Clothing,19.9,Crypto,12/7/2024
T004604,C3120,Home,134.05,Gift Card,3/14/2025
T004605,C2246,Home,15.91,Credit Card,2/11/2025
T004606,C1529,Clothing,64.16,Crypto,6/12/2025
T004607,C8730,Home,34.83,Crypto,9/14/2024
T004608,C6036,Electronics,24.78,Gift Card,7/12/2024
T004609,C1773,Clothing,31.94,Crypto,5/23/2025
T004610,C3217,Electronics,12.19,Crypto,1/10/2025
T004611,C9172,Electronics,227.07,Crypto,7/28/2024
T004612,C3990,Toys,167.17,Gift Card,10/27/2024
T004613,C3218,Clothing,17.21,Gift Card,12/12/2024
T004614,C6256,Toys,85.75,Credit Card,9/19/2024
T004615,C1857,Clothing,36.4,Credit Card,7/16/2024
T004616,C5369,Clothing,24.37,PayPal,9/8/2024
T004617,C8240,Electronics,113.35,Gift Card,11/5/2024
T004618,C9823,Home,230.72,Gift Card,6/1/2025
T004619,C8503,Home,7.41,PayPal,2/20/2025
T004620,C2541,Clothing,53.34,Gift Card,3/9/2025
T004621,C3548,Toys,98.17,Crypto,4/22/2025
T004622,C9203,Home,16.48,PayPal,2/28/2025
T004623,C2337,Beauty,59.2,Crypto,9/5/2024
T004624,C6668,Beauty,23.71,Credit Card,7/9/2024
T004625,C1538,Toys,20.25,Gift Card,2/3/2025
T004626,C8345,Electronics,18.43,Gift Card,8/10/2024
T004627,C8797,Electronics,149.67,Credit Card,11/18/2024
T004628,C5832,Home,112.8,PayPal,4/9/2025
T004629,C3844,Clothing,473.06,Credit Card,7/12/2024
T004630,C4091,Clothing,193.96,Gift Card,8/6/2024
T004631,C7376,Electronics,0.29,Credit Card,1/11/2025
T004632,C7422,Home,569.21,Gift Card,4/15/2025
T004633,C4567,Toys,46.18,Credit Card,6/15/2025
T004634,C6183,Electronics,36.17,Gift Card,4/7/2025
T004635,C4986,Home,129.26,Gift Card,5/31/2025
T004636,C5693,Beauty,154.72,Crypto,9/20/2024
T004637,C6948,Home,57.19,PayPal,6/19/2025
T004638,C6174,Home,22.28,PayPal,9/4/2024
T004639,C3894,Home,5.73,Credit Card,9/11/2024
T004640,C5397,Beauty,174.03,Gift Card,1/22/2025
T004641,C5094,Beauty,56.48,Gift Card,6/21/2025
T004642,C1863,Beauty,25.67,Credit Card,5/28/2025
T004643,C5931,Toys,81.11,PayPal,11/27/2024
T004644,C3574,Toys,11.98,Crypto,6/20/2025
T004645,C2895,Toys,31.64,Crypto,6/11/2025
T004646,C2422,Toys,63.82,Credit Card,6/23/2025
T004647,C9754,Beauty,40.42,Credit Card,7/14/2024
T004648,C1908,Home,61.47,Credit Card,8/15/2024
T004649,C3220,Beauty,353.19,Crypto,9/19/2024
T004650,C9838,Home,19.39,Credit Card,12/2/2024
T004651,C8517,Toys,83.75,Crypto,8/19/2024
T004652,C6125,Beauty,45.06,PayPal,10/26/2024
T004653,C1130,Electronics,108.13,Gift Card,5/26/2025
T004654,C4614,Toys,69.26,Credit Card,5/31/2025
T004655,C5952,Beauty,38.24,Credit Card,9/22/2024
T004656,C8419,Toys,196.92,Gift Card,10/13/2024
T004657,C4812,Beauty,21.98,Gift Card,3/18/2025
T004658,C7468,Electronics,114.08,Credit Card,8/18/2024
T004659,C1367,Clothing,51.03,Credit Card,4/15/2025
T004660,C2862,Toys,394.62,Crypto,10/20/2024
T004661,C2351,Toys,99.29,PayPal,7/14/2024
T004662,C6156,Home,68.03,Crypto,4/29/2025
T004663,C9300,Beauty,234.18,Credit Card,7/22/2024
T004664,C3574,Toys,14.48,PayPal,5/31/2025
T004665,C2781,Clothing,139.47,PayPal,8/16/2024
T004666,C6542,Electronics,6.13,Gift Card,12/4/2024
T004667,C6453,Beauty,191.14,PayPal,1/21/2025
T004668,C5044,Toys,57.17,Crypto,2/10/2025
T004669,C4810,Toys,38.37,Crypto,8/11/2024
T004670,C3487,Toys,37,Credit Card,11/29/2024
T004671,C9486,Toys,100.61,Crypto,2/28/2025
T004672,C5061,Home,13.47,PayPal,12/26/2024
T004673,C7014,Clothing,144.47,Crypto,6/20/2025
T004674,C1199,Home,15.36,Crypto,12/25/2024
T004675,C1394,Toys,22.18,Crypto,5/11/2025
T004676,C4793,Home,38.28,PayPal,9/11/2024
T004677,C2290,Toys,185.32,PayPal,12/30/2024
T004678,C5854,Beauty,5.53,Gift Card,5/4/2025
T004679,C4791,Home,23.44,Credit Card,1/25/2025
T004680,C4575,Home,63.34,Gift Card,4/8/2025
T004681,C5784,Clothing,11.14,PayPal,10/18/2024
T004682,C5128,Toys,108.13,Crypto,6/8/2025
T004683,C5929,Clothing,89.79,Crypto,10/21/2024
T004684,C3260,Beauty,42.41,PayPal,5/11/2025
T004685,C3973,Electronics,21.22,Credit Card,8/7/2024
T004686,C5618,Toys,57.38,Gift Card,5/10/2025
T004687,C9059,Electronics,22.73,Crypto,9/18/2024
T004688,C6495,Beauty,55.27,Credit Card,7/7/2024
T004689,C9904,Clothing,98.54,PayPal,4/29/2025
T004690,C3574,Beauty,64.89,PayPal,12/31/2024
T004691,C7775,Clothing,95.56,Crypto,2/25/2025
T004692,C7005,Home,271.14,Gift Card,2/28/2025
T004693,C3550,Toys,75.37,PayPal,3/9/2025
T004694,C5551,Home,58.59,PayPal,5/15/2025
T004695,C4719,Beauty,13.73,PayPal,10/25/2024
T004696,C9356,Clothing,4.44,Crypto,11/20/2024
T004697,C5193,Toys,10.15,PayPal,12/18/2024
T004698,C2254,Clothing,22.51,Gift Card,7/23/2024
T004699,C9874,Electronics,94.03,Gift Card,11/26/2024
T004700,C2862,Electronics,33.67,PayPal,8/29/2024
T004701,C9342,Electronics,62.9,PayPal,8/11/2024
T004702,C1141,Toys,66.35,Crypto,1/16/2025
T004703,C1325,Home,42.63,Crypto,7/18/2024
T004704,C1792,Clothing,10.56,PayPal,2/12/2025
T004705,C4348,Electronics,56.05,PayPal,7/20/2024
T004706,C1074,Electronics,6.28,Credit Card,6/30/2024
T004707,C3504,Beauty,100.94,Credit Card,2/24/2025
T004708,C4031,Electronics,42.97,PayPal,3/23/2025
T004709,C4107,Clothing,13.92,PayPal,8/14/2024
T004710,C3143,Toys,67.99,Crypto,9/29/2024
T004711,C9403,Toys,22.32,PayPal,8/3/2024
T004712,C6461,Home,55.73,Gift Card,9/8/2024
T004713,C2832,Beauty,26.85,Gift Card,8/17/2024
T004714,C4700,Home,58.51,Credit Card,1/9/2025
T004715,C5121,Clothing,81.38,Crypto,5/29/2025
T004716,C5906,Home,44.19,Gift Card,2/3/2025
T004717,C6068,Electronics,10.52,Gift Card,4/30/2025
T004718,C9193,Electronics,15.75,PayPal,2/11/2025
T004719,C9677,Clothing,14.2,Gift Card,1/11/2025
T004720,C4786,Beauty,110.72,Crypto,9/25/2024
T004721,C8151,Electronics,51.16,Credit Card,2/19/2025
T004722,C7920,Beauty,160.63,PayPal,2/18/2025
T004723,C4008,Electronics,43.24,PayPal,8/9/2024
T004724,C1643,Beauty,53.73,Crypto,1/8/2025
T004725,C5952,Home,285.09,Gift Card,8/23/2024
T004726,C7119,Beauty,82.6,PayPal,6/2/2025
T004727,C3731,Home,148.66,Gift Card,6/21/2025
T004728,C6418,Clothing,1.31,Credit Card,3/8/2025
T004729,C4331,Beauty,58.44,Crypto,10/9/2024
T004730,C3065,Beauty,0.82,Credit Card,4/5/2025
T004731,C6084,Toys,174.42,Gift Card,3/16/2025
T004732,C7945,Clothing,11.25,PayPal,8/26/2024
T004733,C4230,Clothing,8.22,Gift Card,5/16/2025
T004734,C7171,Toys,33.15,Gift Card,7/30/2024
T004735,C4882,Electronics,51.56,Crypto,9/7/2024
T004736,C9643,Beauty,72.76,PayPal,11/17/2024
T004737,C4730,Beauty,100.42,PayPal,8/22/2024
T004738,C2418,Beauty,27.88,PayPal,9/15/2024
T004739,C3280,Home,193.14,Credit Card,12/13/2024
T004740,C2441,Clothing,38.14,PayPal,4/9/2025
T004741,C3430,Electronics,242.73,PayPal,6/29/2024
T004742,C9749,Home,137.63,Crypto,9/21/2024
T004743,C8689,Clothing,40.44,Crypto,12/13/2024
T004744,C1917,Home,362.81,Crypto,11/23/2024
T004745,C8858,Home,30.32,Crypto,2/13/2025
T004746,C9281,Home,51.68,Credit Card,10/30/2024
T004747,C5231,Beauty,173.59,Credit Card,11/4/2024
T004748,C6941,Beauty,0.5,Credit Card,9/6/2024
T004749,C3433,Toys,112.03,Credit Card,1/29/2025
T004750,C5422,Home,3.73,Gift Card,1/9/2025
T004751,C5017,Electronics,75.13,Gift Card,8/16/2024
T004752,C5266,Home,22.48,PayPal,12/13/2024
T004753,C8928,Electronics,16.3,Crypto,4/16/2025
T004754,C8788,Beauty,132.46,Crypto,3/4/2025
T004755,C6366,Toys,150.26,Gift Card,8/7/2024
T004756,C8088,Toys,210.37,Gift Card,12/29/2024
T004757,C2540,Electronics,135.28,Crypto,8/2/2024
T004758,C3633,Electronics,0.51,Gift Card,3/6/2025
T004759,C7258,Clothing,83.87,Gift Card,4/30/2025
T004760,C9673,Beauty,137.18,Credit Card,3/28/2025
T004761,C2880,Home,88.8,Credit Card,6/3/2025
T004762,C3072,Electronics,117.58,Gift Card,7/21/2024
T004763,C2268,Electronics,106.73,Credit Card,1/3/2025
T004764,C7034,Toys,29.86,Gift Card,10/1/2024
T004765,C9999,Toys,0.29,Gift Card,9/15/2024
T004766,C2258,Toys,18.37,Gift Card,9/5/2024
T004767,C9188,Clothing,139.53,Gift Card,7/3/2024
T004768,C3807,Electronics,92.18,Gift Card,3/16/2025
T004769,C5193,Clothing,23.07,Credit Card,8/31/2024
T004770,C3768,Clothing,67.07,Crypto,10/22/2024
T004771,C6054,Home,50.04,PayPal,1/21/2025
T004772,C4458,Clothing,98.01,Gift Card,9/26/2024
T004773,C9217,Clothing,26.02,Gift Card,9/28/2024
T004774,C8919,Home,7.96,Crypto,3/26/2025
T004775,C6093,Clothing,34.54,Credit Card,9/23/2024
T004776,C3887,Electronics,143.67,PayPal,7/6/2024
T004777,C6508,Toys,135.07,Crypto,4/6/2025
T004778,C7992,Home,135.69,Gift Card,2/16/2025
T004779,C5203,Beauty,17.19,Gift Card,5/12/2025
T004780,C5850,Clothing,50.44,Gift Card,12/21/2024
T004781,C8078,Clothing,11.68,Credit Card,8/22/2024
T004782,C6847,Home,55.8,Credit Card,1/18/2025
T004783,C8642,Clothing,69.78,Gift Card,10/19/2024
T004784,C4528,Home,28.86,Credit Card,8/3/2024
T004785,C1770,Beauty,1.82,PayPal,2/12/2025
T004786,C5056,Toys,34.81,Credit Card,12/23/2024
T004787,C9194,Home,170.55,Crypto,1/12/2025
T004788,C5620,Clothing,69.37,Gift Card,6/17/2025
T004789,C2150,Electronics,275.36,Gift Card,4/15/2025
T004790,C3495,Home,7.03,PayPal,8/19/2024
T004791,C7486,Electronics,15.57,Gift Card,1/16/2025
T004792,C5995,Electronics,25.31,Gift Card,6/15/2025
T004793,C5854,Home,39.74,Crypto,10/25/2024
T004794,C7803,Clothing,256.16,PayPal,1/13/2025
T004795,C1647,Toys,89,Gift Card,12/12/2024
T004796,C5747,Home,181.41,Crypto,3/29/2025
T004797,C1968,Beauty,143.26,PayPal,3/5/2025
T004798,C2743,Clothing,33.08,Crypto,7/15/2024
T004799,C9290,Beauty,96.24,Gift Card,11/12/2024
T004800,C3288,Home,41.14,PayPal,3/4/2025
T004801,C6299,Beauty,79.85,Crypto,5/9/2025
T004802,C2656,Toys,115.07,Crypto,4/16/2025
T004803,C9737,Beauty,44.31,Gift Card,5/24/2025
T004804,C8295,Clothing,21.33,PayPal,9/30/2024
T004805,C1465,Toys,67.32,Credit Card,2/16/2025
T004806,C9074,Beauty,29.71,Crypto,9/28/2024
T004807,C9548,Clothing,110.73,Gift Card,9/20/2024
T004808,C1748,Home,98.11,PayPal,2/20/2025
T004809,C4086,Clothing,207.93,Crypto,10/27/2024
T004810,C4525,Beauty,26.75,PayPal,8/22/2024
T004811,C9124,Home,39.54,Credit Card,11/22/2024
T004812,C5284,Beauty,40.92,Credit Card,2/14/2025
T004813,C2548,Clothing,93.74,Gift Card,11/23/2024
T004814,C2778,Clothing,81.18,Credit Card,8/4/2024
T004815,C2023,Toys,124.41,PayPal,6/12/2025
T004816,C5803,Home,8.72,PayPal,7/23/2024
T004817,C7995,Clothing,34.4,PayPal,1/28/2025
T004818,C2529,Clothing,207.31,Crypto,9/5/2024
T004819,C1747,Electronics,99.13,Credit Card,1/3/2025
T004820,C5015,Clothing,86.87,PayPal,7/11/2024
T004821,C8024,Toys,25.28,Credit Card,5/15/2025
T004822,C7022,Beauty,109.89,Credit Card,11/26/2024
T004823,C3099,Toys,153.36,Credit Card,5/26/2025
T004824,C2981,Toys,104.24,Crypto,3/31/2025
T004825,C8905,Electronics,134.49,Crypto,9/3/2024
T004826,C7430,Home,170.88,Credit Card,1/10/2025
T004827,C5392,Toys,56.32,Credit Card,11/24/2024
T004828,C2860,Clothing,110.66,PayPal,5/3/2025
T004829,C9604,Beauty,36.15,Crypto,6/25/2025
T004830,C7576,Home,8.69,Crypto,12/3/2024
T004831,C1082,Home,49.65,Crypto,1/17/2025
T004832,C8059,Home,138.77,Crypto,3/18/2025
T004833,C9721,Electronics,93.24,Gift Card,3/23/2025
T004834,C1821,Toys,38.6,Credit Card,12/3/2024
T004835,C6020,Electronics,39.02,Crypto,9/13/2024
T004836,C3274,Beauty,112.31,Credit Card,6/8/2025
T004837,C9760,Beauty,32.43,Gift Card,12/22/2024
T004838,C2510,Electronics,17.48,Credit Card,11/26/2024
T004839,C1562,Electronics,31.01,Credit Card,12/13/2024
T004840,C8206,Beauty,45.67,Gift Card,2/28/2025
T004841,C2474,Clothing,29.21,PayPal,10/8/2024
T004842,C6508,Clothing,40.83,Gift Card,12/22/2024
T004843,C7870,Electronics,73.75,Crypto,8/17/2024
T004844,C6507,Beauty,117.3,Crypto,2/7/2025
T004845,C9812,Home,129.78,Crypto,2/14/2025
T004846,C6244,Electronics,69.45,PayPal,8/7/2024
T004847,C8570,Beauty,129.28,PayPal,4/28/2025
T004848,C9849,Home,4.45,Gift Card,9/12/2024
T004849,C9013,Beauty,3.54,PayPal,10/4/2024
T004850,C6324,Electronics,269.38,Crypto,1/22/2025
T004851,C4669,Clothing,71.14,PayPal,8/19/2024
T004852,C1885,Toys,30.96,Gift Card,8/30/2024
T004853,C4541,Electronics,23.29,Gift Card,7/12/2024
T004854,C6120,Beauty,32.18,PayPal,1/9/2025
T004855,C8044,Clothing,7.76,PayPal,5/8/2025
T004856,C4659,Beauty,32.48,Credit Card,1/28/2025
T004857,C8023,Home,28.26,Credit Card,6/18/2025
T004858,C5221,Electronics,30.98,Crypto,10/4/2024
T004859,C6675,Home,227.37,Credit Card,6/30/2024
T004860,C3823,Home,47.75,Gift Card,5/19/2025
T004861,C5005,Beauty,27,PayPal,4/16/2025
T004862,C1361,Beauty,96.62,Gift Card,4/8/2025
T004863,C3299,Home,19.71,Crypto,12/11/2024
T004864,C2773,Toys,157.41,Gift Card,11/4/2024
T004865,C6870,Electronics,110.19,Credit Card,6/27/2024
T004866,C8174,Electronics,5.47,Crypto,12/25/2024
T004867,C9042,Beauty,8.65,Credit Card,5/4/2025
T004868,C1581,Clothing,15.52,Credit Card,1/29/2025
T004869,C8880,Home,30.03,Crypto,11/22/2024
T004870,C7657,Home,175.48,Gift Card,11/24/2024
T004871,C5827,Clothing,303.81,PayPal,10/26/2024
T004872,C5134,Beauty,165.28,PayPal,1/28/2025
T004873,C6265,Toys,18.12,Credit Card,5/1/2025
T004874,C9056,Clothing,68.99,PayPal,1/22/2025
T004875,C9090,Beauty,24.4,Crypto,8/4/2024
T004876,C7047,Beauty,15.1,Crypto,2/17/2025
T004877,C3917,Electronics,74.65,Gift Card,2/27/2025
T004878,C6846,Electronics,4.85,Gift Card,7/23/2024
T004879,C8006,Toys,34.31,Crypto,12/31/2024
T004880,C7035,Clothing,35.62,Crypto,6/17/2025
T004881,C7897,Toys,1.21,PayPal,3/4/2025
T004882,C1242,Electronics,64.13,Credit Card,5/5/2025
T004883,C9065,Toys,136.88,PayPal,4/8/2025
T004884,C5125,Clothing,95.08,Gift Card,10/19/2024
T004885,C4032,Clothing,13.82,PayPal,12/26/2024
T004886,C9398,Toys,90.01,Gift Card,12/22/2024
T004887,C3787,Clothing,58.75,Gift Card,9/21/2024
T004888,C6867,Home,18.98,Crypto,11/4/2024
T004889,C6392,Clothing,86.69,Credit Card,9/20/2024
T004890,C9237,Home,41.62,PayPal,1/30/2025
T004891,C6849,Home,34.06,Crypto,4/3/2025
T004892,C6087,Electronics,45.99,Gift Card,6/11/2025
T004893,C8104,Toys,25.4,PayPal,8/28/2024
T004894,C9682,Home,28.57,Credit Card,6/28/2024
T004895,C9488,Toys,65.95,Crypto,7/20/2024
T004896,C8496,Clothing,85.79,PayPal,3/28/2025
T004897,C7148,Toys,165.65,Credit Card,11/24/2024
T004898,C1519,Electronics,42.58,Gift Card,11/14/2024
T004899,C8634,Home,58.85,Gift Card,5/11/2025
T004900,C9049,Toys,34.07,Credit Card,12/25/2024
T004901,C2555,Electronics,104.33,PayPal,3/16/2025
T004902,C5564,Home,59.15,Crypto,12/18/2024
T004903,C6544,Home,8.98,PayPal,1/29/2025
T004904,C8137,Clothing,81.38,Crypto,1/27/2025
T004905,C3188,Beauty,129.49,Gift Card,3/13/2025
T004906,C1266,Beauty,109.91,PayPal,7/16/2024
T004907,C1412,Beauty,241.91,Gift Card,3/28/2025
T004908,C2171,Home,57,Crypto,12/17/2024
T004909,C3700,Beauty,105.59,PayPal,12/9/2024
T004910,C5373,Home,18.87,Crypto,9/21/2024
T004911,C3873,Toys,84.09,PayPal,11/6/2024
T004912,C2416,Home,159.56,Gift Card,1/11/2025
T004913,C1712,Electronics,156.32,Credit Card,8/8/2024
T004914,C5369,Clothing,127.34,Credit Card,6/4/2025
T004915,C8817,Toys,108.77,Crypto,9/19/2024
T004916,C2183,Home,42.04,PayPal,8/16/2024
T004917,C8832,Electronics,72.06,Gift Card,2/11/2025
T004918,C1348,Clothing,18.64,Crypto,8/17/2024
T004919,C3702,Electronics,6.39,Crypto,2/20/2025
T004920,C2485,Clothing,0.22,Gift Card,4/11/2025
T004921,C8840,Clothing,201.91,Credit Card,9/30/2024
T004922,C7435,Toys,35.99,PayPal,5/15/2025
T004923,C4694,Toys,21.94,PayPal,7/1/2024
T004924,C7022,Beauty,58.61,Gift Card,10/28/2024
T004925,C9987,Beauty,81.61,PayPal,4/28/2025
T004926,C4159,Home,30.48,PayPal,2/18/2025
T004927,C4159,Toys,38.47,PayPal,11/14/2024
T004928,C8547,Toys,123.65,Gift Card,11/8/2024
T004929,C8713,Toys,67.15,PayPal,10/3/2024
T004930,C8624,Toys,33.97,Gift Card,4/21/2025
T004931,C1064,Home,391.22,Gift Card,9/23/2024
T004932,C1613,Clothing,192.46,PayPal,7/6/2024
T004933,C3871,Home,89.84,Crypto,12/22/2024
T004934,C5142,Home,29.02,Gift Card,8/2/2024
T004935,C2051,Home,50.66,PayPal,1/19/2025
T004936,C8270,Electronics,18.56,Credit Card,7/31/2024
T004937,C8197,Toys,22.85,Gift Card,3/28/2025
T004938,C7403,Beauty,17.71,Credit Card,3/21/2025
T004939,C8598,Home,70.07,PayPal,11/28/2024
T004940,C3570,Toys,153.21,Crypto,10/19/2024
T004941,C1870,Toys,15.69,Crypto,2/22/2025
T004942,C3080,Electronics,34.99,PayPal,2/5/2025
T004943,C3534,Clothing,23.04,Credit Card,12/1/2024
T004944,C8713,Home,7.54,Crypto,9/8/2024
T004945,C1438,Toys,69.1,Crypto,7/24/2024
T004946,C6979,Toys,34.79,Credit Card,8/13/2024
T004947,C4918,Clothing,98.23,Gift Card,1/20/2025
T004948,C3743,Toys,33.68,PayPal,12/4/2024
T004949,C1396,Toys,129.43,PayPal,7/22/2024
T004950,C6214,Electronics,38.81,PayPal,8/21/2024
T004951,C9192,Beauty,145.62,Credit Card,7/30/2024
T004952,C6978,Toys,132.16,PayPal,7/29/2024
T004953,C3497,Home,151.1,Gift Card,6/23/2025
T004954,C6447,Beauty,107.35,Gift Card,11/18/2024
T004955,C2048,Beauty,47.33,Crypto,1/10/2025
T004956,C4292,Beauty,110.1,Gift Card,11/5/2024
T004957,C1969,Toys,86.78,PayPal,12/17/2024
T004958,C5576,Clothing,55.07,Gift Card,3/5/2025
T004959,C3430,Clothing,1.86,Crypto,12/2/2024
T004960,C4320,Clothing,186.66,Crypto,8/12/2024
T004961,C8158,Beauty,69.33,Crypto,2/17/2025
T004962,C2341,Electronics,93.41,Credit Card,6/4/2025
T004963,C9683,Electronics,14.87,PayPal,12/20/2024
T004964,C8306,Beauty,13.6,Credit Card,11/19/2024
T004965,C2294,Electronics,110.96,Crypto,11/28/2024
T004966,C4786,Toys,216.68,Crypto,10/26/2024
T004967,C3809,Electronics,53.27,PayPal,4/18/2025
T004968,C6602,Home,51.3,PayPal,3/17/2025
T004969,C3811,Electronics,16.05,PayPal,8/19/2024
T004970,C3279,Clothing,335.69,Gift Card,8/15/2024
T004971,C1311,Toys,17,Credit Card,10/27/2024
T004972,C8874,Electronics,23.31,PayPal,4/17/2025
T004973,C2416,Toys,221.98,Crypto,6/17/2025
T004974,C3089,Beauty,55.9,Crypto,7/30/2024
T004975,C6691,Electronics,139.07,PayPal,11/3/2024
T004976,C3357,Electronics,91.81,Credit Card,1/5/2025
T004977,C4793,Home,152.92,Gift Card,5/24/2025
T004978,C5107,Electronics,18.75,Crypto,6/23/2025
T004979,C9291,Beauty,169.06,PayPal,3/6/2025
T004980,C7184,Clothing,145.62,Gift Card,6/24/2025
T004981,C2847,Beauty,77.45,Crypto,1/22/2025
T004982,C4837,Home,34.68,Credit Card,3/28/2025
T004983,C4400,Clothing,4.16,Crypto,2/9/2025
T004984,C8730,Beauty,41.7,Gift Card,2/16/2025
T004985,C4805,Clothing,103.11,Crypto,9/28/2024
T004986,C4767,Home,7.2,PayPal,3/24/2025
T004987,C5400,Home,22.57,Credit Card,12/31/2024
T004988,C1793,Beauty,69.89,Credit Card,7/26/2024
T004989,C9196,Home,127.17,Crypto,3/28/2025
T004990,C4692,Beauty,6.21,Gift Card,8/1/2024
T004991,C2382,Clothing,94.82,Gift Card,3/3/2025
T004992,C3168,Electronics,272.72,Gift Card,10/30/2024
T004993,C7207,Clothing,273.13,Gift Card,5/15/2025
T004994,C8896,Home,181.99,Crypto,7/24/2024
T004995,C6504,Toys,324.53,PayPal,7/11/2024
T004996,C9473,Toys,99.15,Crypto,5/3/2025
T004997,C2699,Clothing,65.95,Crypto,12/3/2024
T004998,C8929,Toys,22.61,Credit Card,11/22/2024
T004999,C1072,Beauty,355.43,Credit Card,2/18/2025
T005000,C8096,Beauty,2.96,Credit Card,2/28/2025
T005001,C5661,Beauty,36.39,PayPal,8/25/2024
T005002,C3012,Home,113.17,Crypto,5/21/2025
T005003,C9989,Toys,4.16,Gift Card,1/29/2025
T005004,C3622,Home,35,PayPal,4/21/2025
T005005,C6800,Electronics,4.57,Gift Card,2/27/2025
T005006,C5175,Beauty,85.55,Gift Card,9/1/2024
T005007,C3618,Toys,82.26,Gift Card,7/27/2024
T005008,C6298,Home,14.87,Gift Card,8/17/2024
T005009,C5235,Home,96.68,Gift Card,6/13/2025
T005010,C8612,Beauty,4.84,Credit Card,9/1/2024
T005011,C7122,Home,110.2,Credit Card,4/5/2025
T005012,C8371,Toys,38.66,Crypto,9/27/2024
T005013,C7328,Beauty,12.24,PayPal,2/22/2025
T005014,C2446,Electronics,262.94,Credit Card,12/8/2024
T005015,C9933,Electronics,65.88,Gift Card,2/27/2025
T005016,C2296,Beauty,30.07,PayPal,4/7/2025
T005017,C5986,Toys,209.4,Crypto,1/12/2025
T005018,C2710,Toys,27.32,Credit Card,3/22/2025
T005019,C2973,Electronics,31.97,Gift Card,3/30/2025
T005020,C3755,Home,57.68,Crypto,2/19/2025
T005021,C2298,Electronics,38.6,Crypto,2/12/2025
T005022,C5107,Clothing,21.18,Gift Card,9/29/2024
T005023,C1440,Beauty,266.05,Crypto,2/18/2025
T005024,C6085,Electronics,40.9,PayPal,6/14/2025
T005025,C6491,Beauty,11.66,Crypto,3/9/2025
T005026,C7408,Home,25.69,PayPal,3/7/2025
T005027,C2869,Toys,101.24,Gift Card,9/16/2024
T005028,C4476,Electronics,64.16,Credit Card,8/2/2024
T005029,C4654,Home,85.91,Gift Card,11/28/2024
T005030,C6063,Electronics,0.48,PayPal,2/10/2025
T005031,C6213,Electronics,43.62,Credit Card,2/9/2025
T005032,C3112,Beauty,3.01,Gift Card,5/27/2025
T005033,C8076,Clothing,27.53,Credit Card,10/7/2024
T005034,C4157,Beauty,1.44,Credit Card,2/26/2025
T005035,C3418,Toys,32.82,Gift Card,1/28/2025
T005036,C7548,Electronics,12.71,Crypto,5/23/2025
